"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length"
769,689017,"Knack, Landon",769,100,0.201,0.201,0.213,0.402,0.287,0.295,0.216,36,179,90,20.5,2427,87.6,86.97,81,346,423,-0.5999999999999943,5.87,117,150,126,151,294,315,295,"6.3","-6.3","70.511058799","7.291764444"
767,400008,"Majewski, Gary",767,100,0.367,0.194,0.396,0.561,0.422,,,66,180,,,,89.3,,56,350,416,,,,,,,,,,"-14.1","14.1",,
767,675989,"Bolton, Cody",767,100,0.294,0.19,0.353,0.485,0.377,0.352,0.269,48,163,89.2,11,2425,90.7,90.87,77,322,445,0.20000000000000284,6.36,111,150,117,149,298,320,292,"-10","10","70.361552685","7.225750926"
765,519110,"Paterson, Joe",765,100,0.299,0.14,0.346,0.439,0.368,,,49,164,,,,79.6,,70,316,449,,,,,,,,,,"-10.6","10.6",,
765,501873,"McClendon, Mike",765,100,0.263,0.121,0.305,0.384,0.319,,,50,190,,,,84.4,,52,320,445,,,,,,,,,,"-2.6","2.6",,
764,599998,"Campos, Leonel",764,100,0.236,0.17,0.304,0.406,0.329,0.287,0.2,39,165,89.3,13.5,1998,89.8,88.39,123,362,394,-1.3999999999999915,5.61,107,151,114,145,293,315,293,"-6.2","6.2",,
764,150230,"Redman, Mark",764,100,0.324,0.202,0.333,0.527,0.389,,,61,188,,,,81.9,,38,342,417,,,,,,,,,,"-15.6","15.6",,
763,656725,"McRae, Alex",763,100,0.304,0.234,0.32,0.538,0.396,0.374,0.279,48,158,90.4,12.4,2152,89.3,89.31,68,351,412,0,6.12,110,151,120,148,302,323,299,"-12","12",,
761,132241,"Corey, Bryan",761,100,0.293,0.193,0.294,0.486,0.346,,,53,181,,,,89.3,,55,362,387,,,,,,,,,,"-5.3","5.3",,
761,676702,"Stratton, Hunter",761,100,0.245,0.149,0.293,0.394,0.301,0.292,0.237,46,188,87,16.2,2661,91.5,91.78,110,404,357,0.29999999999999716,6.42,111,147,112,147,306,321,292,"1.7","-1.7","69.791669562","7.244858431"
761,457754,"Edwards, Jon",761,100,0.232,0.2,0.272,0.432,0.351,0.357,0.221,36,155,88,18.6,2493,91.3,90.25,101,324,437,-1.0999999999999943,5.83,108,150,115,147,288,312,293,"-1.3","1.3",,
761,518526,"Carpenter, David",761,100,0.28,0.187,0.3,0.467,0.357,0.346,0.269,51,182,94.5,14.4,2409,86.6,83.97,56,315,443,-2.5999999999999943,5.72,112,144,110,147,308,329,306,"-5.2","5.2",,
760,457744,"Thompson, Aaron",760,100,0.29,0.131,0.308,0.421,0.331,0.33,0.275,53,183,88.5,15.3,1861,85.6,84.14,77,339,409,-1.5,5.63,106,147,108,146,292,312,290,"-7","7",,
759,669214,"Menez, Conner",759,100,0.226,0.208,0.262,0.434,0.321,0.316,0.23,36,159,86.2,19.3,2202,87,87.63,82,356,403,0.5999999999999943,6.58,111,155,117,148,300,326,297,"-3","3",,
759,676831,"Whitley, Kodi",759,100,0.191,0.125,0.226,0.316,0.276,0.332,0.239,29,152,86.4,15.5,2085,89.2,88.99,113,383,376,-0.20000000000000284,6.23,114,155,119,148,297,321,296,"2.6","-2.6",,
757,701643,"Hartwig, Grant",757,100,0.248,0.137,0.29,0.385,0.328,0.328,0.247,40,161,86.3,9.8,2227,90.3,89.87,70,322,435,-0.3999999999999915,6.08,115,149,118,149,294,324,296,"-6.4","6.4","70.306924375","7.325336875"
756,605143,"Black, Ray",756,100,0.216,0.229,0.267,0.444,0.329,0.322,0.216,33,153,87.3,19.7,2756,93.5,93.32,118,350,406,-0.20000000000000284,6.1,111,151,115,148,302,322,298,"-2","2",,
755,646242,"Díaz, Jhonathan",755,100,0.292,0.175,0.329,0.468,0.37,0.354,0.273,50,171,88.3,10.1,2262,84.6,84.69,67,338,417,0.10000000000000853,6.47,109,150,116,146,297,321,292,"-10.4","10.4","67.9058315","6.962947167"
753,668970,"Hollowell, Gavin",753,100,0.242,0.223,0.266,0.465,0.354,0.338,0.239,38,157,86.8,21.2,2466,89.5,90.72,90,345,408,1.2000000000000028,6.91,110,147,124,146,302,329,301,"-5.6","5.6",,
750,473560,"Broadway, Lance",750,100,0.31,0.144,0.338,0.455,0.36,,,58,187,,,,85.7,,70,342,400,,,,,,,,,,"-7.2","7.2",,
750,622382,"Moya, Gabriel",750,100,0.24,0.186,0.256,0.425,0.313,0.291,0.235,40,167,87.8,17.1,1805,84.9,84.63,82,369,381,-0.30000000000001137,6.07,108,152,118,147,293,322,292,"-1.9","1.9",,
750,668820,"Kranick, Max",750,100,0.291,0.163,0.343,0.453,0.357,0.318,0.248,50,172,86.4,20.8,2120,89.9,90.56,101,389,361,0.6999999999999886,6.64,110,152,116,149,297,323,292,"-4.9","4.9",,
749,656550,"Holmes, Grant",749,100,0.25,0.112,0.31,0.362,0.283,0.293,0.243,49,196,88.8,13.2,2552,89.6,89.29,124,403,346,-0.29999999999999716,5.94,112,150,120,149,300,323,296,"3.6","-3.6","68.84582243","7.374673785"
748,678368,"Bellozo, Valente",748,100,0.242,0.231,0.248,0.473,0.334,0.356,0.252,44,182,91.6,26.2,2314,83.9,83.52,65,332,416,-0.4000000000000057,6,111,148,118,149,301,328,300,"0.2","-0.2","70.838628056","7.260949154"
748,475095,"Weiland, Kyle",748,100,0.306,0.237,0.312,0.543,0.401,,,53,173,,,,88.7,,68,322,424,,,,,,,,,,"-15.3","15.3",,
747,407154,"Fossum, Casey",747,100,0.277,0.15,0.319,0.428,0.354,,,48,173,,,,83.1,,72,329,414,,,,,,,,,,"-3.1","3.1",,
746,113915,"Estes, Shawn",746,100,0.284,0.153,0.291,0.438,0.352,,,50,176,,,,86.9,,56,298,448,,,,,,,,,,"-2.9","2.9",,
743,690829,"Joyce, Ben",743,100,0.217,0.056,0.282,0.273,0.283,0.291,0.21,35,161,87.3,3.2,2201,97.7,98.63,99,354,389,0.8999999999999915,6.83,110,149,115,148,304,325,300,"9","-9","69.283305586","6.963967344"
743,670456,"Hammer, JD",743,100,0.24,0.153,0.282,0.393,0.327,0.337,0.253,36,150,90.8,16,2371,89.8,89.06,72,315,428,-0.7000000000000028,5.87,110,150,116,148,298,323,292,"-4.7","4.7",,
741,694037,"Palencia, Daniel",741,100,0.237,0.125,0.324,0.362,0.326,0.32,0.227,36,152,90.5,11.5,2190,95.1,96.23,101,345,396,1.1000000000000085,6.94,111,149,116,150,301,324,293,"-5.1","5.1","69.115039333","7.123349429"
739,664157,"Bergen, Travis",739,100,0.203,0.196,0.227,0.399,0.321,0.374,0.257,28,138,89,16.7,2325,88.2,87.61,61,300,439,-0.6000000000000085,5.93,107,150,117,147,296,323,290,"0.3","-0.3",,
734,627894,"Gohara, Luiz",734,100,0.259,0.195,0.326,0.454,0.328,0.299,0.225,48,185,89.4,17.1,2180,90.6,89.73,100,363,371,-0.8999999999999915,5.85,105,150,109,149,300,315,286,"-5.9","5.9",,
734,666720,"Rodríguez, Yerry",734,100,0.311,0.245,0.345,0.556,0.397,0.383,0.292,47,151,90.9,15.4,2407,91.4,91.95,86,365,369,0.5999999999999943,6.66,114,149,119,149,301,326,298,"-25.9","25.9","69.87102213","7.218363964"
733,670090,"Mills, Wyatt",733,100,0.28,0.13,0.341,0.41,0.34,0.334,0.265,45,161,84.4,10,2099,88.2,88.82,84,336,397,0.5999999999999943,6.8,110,153,118,146,298,323,293,"-10.6","10.6",,
732,621593,"Castro, Anthony",732,100,0.276,0.25,0.324,0.526,0.376,0.348,0.251,43,156,88.9,12.5,2555,89.8,90.8,93,326,406,1,6.77,109,154,120,148,295,316,289,"-10.8","10.8",,
732,459999,"Stevens, Jeff",732,100,0.273,0.259,0.288,0.531,0.39,,,39,143,,,,87.5,,57,296,432,,,,,,,,,,"-10.4","10.4",,
732,641907,"Murphy, Patrick",732,100,0.278,0.117,0.344,0.395,0.338,0.343,0.274,45,162,90,5.9,2159,91.9,92.04,73,340,392,0.09999999999999432,6.42,109,150,120,144,295,317,291,"0.9","-0.9",,
730,430913,"Hennessey, Brad",730,100,0.358,0.244,0.372,0.602,0.434,,,63,176,,,,86.7,,52,327,399,,,,,,,,,,"-19.7","19.7",,
729,592781,"Stites, Matt",729,100,0.285,0.206,0.313,0.491,0.372,0.359,0.307,47,165,89.4,17.2,2032,92.9,90.45,79,346,379,-2.4000000000000057,5.61,109,149,116,147,300,317,295,"-13.9","13.9",,
727,460580,"James, Chuck",727,100,0.306,0.28,0.308,0.586,0.414,,,48,157,,,,85.3,,72,335,387,,,,,,,,,,"-14.3","14.3",,
727,656548,"Holloway, Jordan",727,100,0.196,0.133,0.24,0.329,0.295,0.31,0.205,28,143,88.7,14.2,2214,89.4,89.47,75,289,438,0.09999999999999432,6.3,108,149,118,148,297,317,285,"-0.7","0.7",,
726,460602,"Hayhurst, Dirk",726,100,0.316,0.158,0.357,0.475,0.375,,,50,158,,,,84.4,,50,305,408,,,,,,,,,,"-6.2","6.2",,
726,669721,"Daniel, Davis",726,100,0.272,0.195,0.315,0.467,0.345,0.319,0.261,46,169,86.8,15.4,2126,86.7,87.18,72,357,369,0.5,6.64,111,148,117,150,305,328,301,"-0.9","0.9","69.195082194","7.156193207"
723,657205,"Curtis, Zac",723,100,0.226,0.146,0.265,0.372,0.343,0.338,0.221,31,137,88.9,15.3,2159,89.2,88.04,83,312,407,-1.2000000000000028,5.61,110,152,115,147,296,318,295,"-7.9","7.9",,
721,689672,"Thorpe, Drew",721,100,0.212,0.212,0.201,0.424,0.314,0.335,0.245,35,165,87,15.5,2233,85.2,85.37,79,331,390,0.20000000000000284,6.38,111,149,115,149,299,323,298,"-2.4","2.4","70.06064092","7.50291862"
720,123431,"Trachsel, Steve",720,100,0.321,0.279,0.309,0.6,0.437,,,53,165,,,,82.7,,34,279,441,,,,,,,,,,"-19.6","19.6",,
718,434619,"Gonzalez, Enrique",718,100,0.275,0.209,0.273,0.484,0.373,,,42,153,,,,90,,52,304,404,,,,,,,,,,"-12.3","12.3",,
716,434679,"Lerew, Anthony",716,100,0.302,0.289,0.28,0.591,0.407,,,48,159,,,,86.6,,53,333,382,,,,,,,,,,"-12.8","12.8",,
714,606959,"Davis, Rookie",714,100,0.347,0.292,0.377,0.639,0.443,0.353,0.272,50,144,87.5,12.4,2002,89.4,90.18,71,317,397,0.7999999999999972,6.67,111,145,113,146,298,308,279,"-11.1","11.1",,
712,476134,"Omogrosso, Brian",712,100,0.31,0.2,0.371,0.51,0.387,,,48,155,,,,88.8,,72,316,392,,,,,,,,,,"-11.6","11.6",,
708,444970,"Parr, James",708,100,0.307,0.273,0.342,0.58,0.402,,,46,150,,,,86.4,,62,323,384,,,,,,,,,,"-7.8","7.8",,
707,670056,"Baragar, Caleb",707,100,0.222,0.148,0.254,0.37,0.292,0.315,0.223,36,162,88.6,28.2,2502,90.9,91.29,71,346,361,0.3999999999999915,6.57,108,152,116,147,296,321,293,"8","-8",,
706,446884,"Beam, T.J.",706,100,0.251,0.199,0.259,0.45,0.334,,,43,171,,,,88.5,,64,340,349,,,,,,,,,,"1.7","-1.7",,
705,650960,"Duarte, Daniel",705,100,0.21,0.181,0.21,0.391,0.318,0.298,0.196,29,138,85.9,14,2404,91.5,91.26,78,340,365,-0.20000000000000284,6.1,111,147,120,147,295,321,292,"-2.6","2.6","66.0620375","7.403205"
705,594056,"Guduan, Reymin",705,100,0.327,0.182,0.362,0.509,0.382,0.421,0.318,52,159,90.9,11.5,2305,91,90.64,79,323,382,-0.4000000000000057,6.09,108,147,118,148,292,316,294,"-11.4","11.4",,
705,121955,"Seanez, Rudy",705,100,0.239,0.101,0.279,0.34,0.303,,,38,159,,,,85.8,,90,330,358,,,,,,,,,,"3.1","-3.1",,
699,607706,"Roth, Michael",699,100,0.338,0.155,0.391,0.493,0.394,0.409,0.315,50,148,89.8,6.3,2085,84.4,86.98,52,294,397,2.5999999999999943,6.53,111,152,117,149,286,321,306,"-16.4","16.4",,
699,430618,"Hampson, Justin",699,100,0.261,0.07,0.295,0.331,0.288,,,37,142,,,,82.8,,47,311,380,,,,,,,,,,"8.4","-8.4",,
696,117758,"Lieber, Jon",696,100,0.306,0.244,0.312,0.549,0.369,,,59,193,,,,85.5,,82,360,320,,,,,,,,,,"-3","3",,
696,543867,"Turley, Nik",696,100,0.285,0.225,0.316,0.51,0.368,0.369,0.277,43,151,89.6,14.5,2631,87.2,87.12,64,301,395,-0.10000000000000853,6.31,107,149,117,146,293,314,291,"-12.3","12.3",,
693,681517,"Leahy, Kyle",693,100,0.221,0.151,0.241,0.372,0.286,0.34,0.265,38,172,89.5,14.7,2295,91.1,92.54,83,351,342,1.4000000000000057,7.14,113,149,117,148,303,320,299,"6.9","-6.9","69.536586873","7.139623065"
693,457452,"Bierd, Randor",693,100,0.316,0.158,0.354,0.474,0.377,,,48,152,,,,85.2,,73,312,373,,,,,,,,,,"-10.6","10.6",,
691,676083,"Junk, Janson",691,100,0.343,0.229,0.379,0.571,0.404,0.357,0.291,60,175,87.5,9.9,2327,87.8,87.81,53,347,344,0,6.33,111,152,115,149,299,323,297,"-16.5","16.5","69.308458478","6.887825435"
691,407860,"Chacin, Gustavo",691,100,0.315,0.111,0.372,0.426,0.36,,,51,162,,,,84.4,,67,323,360,,,,,,,,,,"-0.7","0.7",,
691,116734,"Jones, Todd",691,100,0.298,0.155,0.298,0.452,0.36,,,50,168,,,,87.1,,34,313,369,,,,,,,,,,"-7.3","7.3",,
689,622217,"O'Grady, Chris",689,100,0.265,0.205,0.315,0.47,0.354,0.378,0.275,40,151,89.4,17.4,2090,83.3,82.57,64,293,396,-0.7000000000000028,6,106,150,108,148,294,326,300,"-1.2","1.2",,
688,620454,"Castillo, José",688,100,0.183,0.106,0.267,0.289,0.259,0.255,0.173,26,142,88,18.2,2380,89.8,89.51,103,311,377,-0.29999999999999716,6.14,114,150,115,147,296,316,299,"4","-4",,
688,517451,"Ortiz, Joe",688,100,0.269,0.175,0.287,0.444,0.317,,,46,171,,,,87.1,,76,328,352,,,,,,,,,,"-3.6","3.6",,
685,605396,"Murray, Colton",685,100,0.285,0.222,0.333,0.506,0.365,0.357,0.271,45,158,92,13.5,2147,90.1,89.73,72,310,371,-0.3999999999999915,6.39,110,149,111,146,287,312,287,"-7.5","7.5",,
683,657228,"Jewell, Jake",683,100,0.308,0.301,0.318,0.609,0.41,0.369,0.285,48,156,88,4.5,2099,91,91.17,91,329,354,0.20000000000000284,6.34,111,151,118,146,297,320,295,"-13.5","13.5",,
683,501745,"De Los Santos, Fautino",683,100,0.243,0.129,0.33,0.371,0.315,,,34,140,,,,92.5,,85,296,383,,,,,,,,,,"-3.3","3.3",,
683,641682,"Hendrix, Ryan",683,100,0.275,0.229,0.33,0.503,0.369,0.328,0.248,42,153,90.3,11.6,2302,90.4,89.97,94,275,408,-0.4000000000000057,5.97,110,151,119,147,294,320,294,"-8","8",,
682,681402,"Varland, Gus",682,100,0.288,0.151,0.365,0.438,0.36,0.353,0.276,42,146,91,8.7,2198,92.3,92.36,81,308,374,0.10000000000000853,6.35,112,150,122,149,297,322,295,"-0.6","0.6","69.633649008","7.08184438"
681,663658,"Ward, Thaddeus",681,100,0.225,0.194,0.237,0.419,0.347,0.356,0.234,29,129,88.9,12,2297,87.6,88.23,61,263,418,0.6000000000000085,6.63,116,148,118,147,306,328,308,"-5.5","5.5",,
681,667376,"Sánchez, Miguel",681,100,0.26,0.207,0.281,0.467,0.346,0.354,0.267,39,150,87.3,9.2,1902,90.3,90.41,94,341,340,0.10000000000000853,6.23,109,150,118,145,297,321,298,"-6.2","6.2",,
681,642216,"Winans, Allan",681,100,0.307,0.247,0.352,0.554,0.383,0.338,0.274,51,166,88.3,11.9,2162,85.1,85.75,84,330,351,0.7000000000000028,6.68,116,149,119,149,302,325,305,"-10","10","71.376431739","7.656793188"
680,622161,"Paredes, Eduardo",680,100,0.291,0.209,0.322,0.5,0.363,0.35,0.262,46,158,89.2,12.9,2259,89.5,87.73,62,323,357,-1.7999999999999972,5.26,111,150,112,148,295,320,297,"-6.9","6.9",,
680,605482,"Sneed, Cy",680,100,0.304,0.228,0.377,0.532,0.374,0.32,0.245,48,158,87.4,14.9,2283,89.1,89.03,79,341,338,-0.09999999999999432,6.25,112,152,119,148,288,317,297,"-9.6","9.6",,
679,621289,"Schultz, Jaime",679,100,0.197,0.23,0.215,0.426,0.323,0.303,0.172,24,122,90,22.9,2413,92.4,90.99,95,301,378,-1.4000000000000057,5.51,112,155,117,146,295,320,292,"-3.6","3.6",,
679,686580,"Slaten, Justin",679,100,0.218,0.092,0.278,0.31,0.252,0.273,0.223,38,174,87.2,9.1,2474,90.2,90.86,109,359,320,0.7000000000000028,6.68,112,150,116,148,288,322,299,"8.2","-8.2","68.926361763","7.285175897"
679,597113,"Johnson, DJ",679,100,0.235,0.096,0.316,0.331,0.301,0.322,0.237,32,136,87.9,9.8,2425,89.2,88.76,89,319,360,-0.4000000000000057,5.93,113,151,119,146,306,326,304,"-0.3","0.3",,
679,670329,"Garcia, Rico",679,100,0.329,0.295,0.319,0.624,0.425,0.399,0.314,49,149,91.6,19,2281,90.2,89.78,64,313,366,-0.4000000000000057,5.95,112,153,119,149,302,326,297,"-13","13",,
679,594992,"Shackelford, Kevin",679,100,0.283,0.158,0.356,0.441,0.346,0.279,0.214,43,152,87.8,8.2,2539,91.7,90.58,99,350,329,-1.1000000000000085,5.61,118,152,116,147,298,307,286,"-1.8","1.8",,
674,641386,"Bowden, Ben",674,100,0.288,0.216,0.362,0.503,0.374,0.327,0.24,44,153,86.1,20.9,2306,89.4,89.42,86,311,363,0,6.17,109,151,121,146,300,329,301,"-8.9","8.9",,
671,680723,"Rom, Drew",671,100,0.34,0.273,0.393,0.613,0.429,0.372,0.281,51,150,91.3,13.7,2124,86.6,85.83,53,293,378,-0.7999999999999972,5.81,108,150,117,145,306,319,291,"-14.1","14.1",,
671,675912,"Lowther, Zac",671,100,0.306,0.188,0.349,0.493,0.378,0.399,0.301,44,144,92,13.1,2247,85.9,86.43,69,291,380,0.5,6.88,109,153,122,148,303,324,293,"-11","11",,
671,506648,"Herrera, Yoslan",671,100,0.38,0.127,0.438,0.507,0.418,,,57,150,,,,86.6,,52,294,367,,,,,,,,,,"-10.6","10.6",,
670,150185,"Borkowski, Dave",670,100,0.348,0.252,0.369,0.6,0.424,,,54,155,,,,86.9,,46,329,320,,,,,,,,,,"-15.3","15.3",,
667,686839,"White, Brendan",667,100,0.258,0.129,0.333,0.387,0.318,0.322,0.252,40,155,89.7,5.7,2601,88.6,89.24,94,322,345,0.6000000000000085,6.46,112,146,121,144,302,327,293,"-3.2","3.2",,
667,502051,"Ravin, Josh",667,100,0.201,0.236,0.231,0.438,0.319,0.327,0.22,29,144,88.6,17,2440,93.3,92.15,95,315,352,-1.2000000000000028,5.69,116,152,112,149,295,318,295,"-4.9","4.9",,
666,592155,"Booser, Cam",666,100,0.242,0.124,0.297,0.366,0.285,0.282,0.224,39,161,87.6,19.9,2052,89.8,89.83,100,356,310,0,6.33,108,150,118,147,288,323,299,"3.6","-3.6","68.449198646","7.176155101"
666,599819,"Werner, Andrew",666,100,0.285,0.184,0.333,0.468,0.348,,,45,158,,,,84.3,,48,289,373,,,,,,,,,,"-6.6","6.6",,
664,150249,"Benson, Kris",664,100,0.327,0.224,0.328,0.551,0.413,,,51,156,,,,85.6,,33,294,370,,,,,,,,,,"-10.8","10.8",,
663,680897,"Nastrini, Nick",663,100,0.244,0.228,0.25,0.472,0.382,0.39,0.248,31,127,88.3,23,2267,88.6,88.95,78,265,398,0.30000000000001137,6.53,110,148,117,149,296,325,294,"-14.1","14.1","69.725838244","7.608725305"
663,605260,"Guerrieri, Taylor",663,100,0.257,0.162,0.32,0.419,0.358,0.324,0.216,35,136,88,4,2411,87.8,86.23,60,275,388,-1.5999999999999943,5.47,109,151,119,146,295,317,297,"-4.4","4.4",,
663,425507,"Cabrera, Fernando",663,100,0.291,0.27,0.33,0.56,0.402,,,41,141,,,,87.2,,73,289,366,,,,,,,,,,"-10.5","10.5",,
661,671111,"Peralta, Sammy",661,100,0.278,0.167,0.324,0.444,0.35,0.361,0.283,40,144,88.8,11.9,2142,83.8,84.28,60,297,364,0.5,6.69,109,149,116,147,295,324,295,"-8.8","8.8","70.029279664","7.075170084"
657,664161,"Swarmer, Matt",657,100,0.25,0.333,0.247,0.583,0.391,0.361,0.245,33,132,90.7,17.7,2101,85.4,85.41,92,294,363,0,6.22,111,152,117,159,301,325,299,"-9.3","9.3",,
657,621053,"Ferguson, Tyler",657,100,0.174,0.123,0.247,0.297,0.265,0.3,0.21,24,138,87.5,14.3,2328,92,91.39,82,309,348,-0.5999999999999943,6.03,112,147,119,149,297,325,299,"0.8","-0.8","69.87629922","7.184338915"
657,664196,"Anderson, Tanner",657,100,0.311,0.124,0.344,0.435,0.344,0.349,0.285,50,161,88.3,3.4,2237,90.4,89.73,52,311,346,-0.7000000000000028,5.83,111,146,119,149,303,324,298,"-5.2","5.2",,
656,656798,"Nix, Jacob",656,100,0.304,0.24,0.306,0.544,0.384,0.419,0.337,52,171,90.7,15.6,2220,87.5,87.09,44,292,364,-0.4000000000000057,6.14,118,151,111,147,298,318,306,"-11.7","11.7",,
656,641853,"McKay, David",656,100,0.23,0.175,0.282,0.405,0.326,0.36,0.256,29,126,90.5,18.8,2548,87.9,87.79,58,286,370,-0.10000000000000853,6.28,112,151,122,147,299,326,293,"-2.9","2.9",,
655,656212,"Barnes, Charlie",655,100,0.303,0.151,0.326,0.454,0.364,0.371,0.288,46,152,88.9,15.4,1944,84.4,83.34,48,295,360,-1.1000000000000085,5.55,103,154,116,148,298,332,292,"-9.5","9.5",,
654,543805,"Spence, Josh",654,100,0.189,0.084,0.24,0.273,0.26,,,27,143,,,,79.6,,82,272,358,,,,,,,,,,"9","-9",,
651,608601,"Santos, Luis",651,100,0.289,0.275,0.344,0.563,0.381,0.33,0.252,41,142,87.9,18.5,2334,88.7,88.72,98,307,344,0,6.26,110,150,113,147,293,320,296,"-10.8","10.8",,
650,686747,"La Sorsa, Joe",650,100,0.256,0.128,0.294,0.385,0.313,0.329,0.274,40,156,85.7,13.7,2044,82.3,82.75,63,309,341,0.4000000000000057,6.67,114,148,118,148,298,324,300,"1.8","-1.8","69.100807407","7.055749074"
649,543698,"Roach, Donn",649,100,0.323,0.127,0.35,0.449,0.376,0.356,0.297,51,158,90.9,-2.1,1963,86.5,84.77,39,277,368,-1.7000000000000028,4.76,102,146,105,144,291,304,282,"-10.6","10.6",,
649,408052,"Bootcheck, Chris",649,100,0.345,0.144,0.413,0.489,0.411,,,48,139,,,,90.9,,63,302,347,,,,,,,,,,"-18.8","18.8",,
649,346855,"Duckworth, Brandon",649,100,0.266,0.126,0.293,0.392,0.337,,,38,143,,,,85.8,,45,284,365,,,,,,,,,,"-1.9","1.9",,
645,673258,"Baez, Michel",645,100,0.236,0.129,0.297,0.364,0.297,0.299,0.23,33,140,88.3,16.3,2126,91.5,90.73,75,313,332,-0.7999999999999972,5.81,112,150,117,148,301,326,305,"1.1","-1.1",,
644,606291,"Cabrera, Mauricio",644,100,0.225,0.043,0.287,0.268,0.268,0.288,0.223,31,138,90.5,10,2227,96.8,96.05,83,306,334,-0.7999999999999972,5.99,104,146,111,147,296,315,289,"5.4","-5.4",,
644,643361,"Herget, Kevin",644,100,0.252,0.2,0.266,0.452,0.317,0.341,0.269,39,155,90.5,16.3,2124,87,86.11,65,309,335,-0.9000000000000057,5.75,111,150,122,148,294,321,295,"1.2","-1.2","69.029207037","7.427277963"
643,543716,"Rollins, David",643,100,0.333,0.184,0.383,0.517,0.394,0.344,0.29,49,147,88.5,12.5,2143,89.5,88.89,71,321,318,-0.5999999999999943,6.28,109,149,113,146,289,310,290,"-12.3","12.3",,
640,572998,"Lucas, Josh",640,100,0.261,0.169,0.311,0.43,0.337,0.326,0.244,37,142,86.9,7.3,2359,87.1,85.77,72,294,346,-1.2999999999999972,5.41,111,149,119,147,301,324,301,"-7.4","7.4",,
638,465065,"Escalona, Sergio",638,100,0.24,0.093,0.289,0.333,0.298,,,36,150,,,,86.2,,63,265,370,,,,,,,,,,"1.4","-1.4",,
638,592712,"Sadzeck, Connor",638,100,0.207,0.156,0.245,0.363,0.317,0.328,0.21,28,135,88.4,16.5,2301,92.5,92.09,68,275,363,-0.4000000000000057,6.12,110,152,116,146,294,318,295,"1.6","-1.6",,
637,658792,"Wilkerson, Aaron",637,100,0.297,0.248,0.312,0.545,0.375,0.305,0.24,43,145,85.2,15.8,2211,85,85.56,60,281,356,0.5999999999999943,6.58,110,154,117,149,301,319,295,"-10.2","10.2",,
635,672773,"Luciano, Elvis",635,100,0.275,0.176,0.317,0.45,0.364,0.351,0.253,36,131,89.7,13.7,2157,90.4,89.33,74,292,343,-1.1000000000000085,5.74,108,149,119,148,305,323,297,"-1.3","1.3",,
635,658431,"Medina, Adonis",635,100,0.296,0.12,0.354,0.415,0.355,0.331,0.26,42,142,87.9,5.9,2226,88.9,88.15,63,289,346,-0.7000000000000028,5.91,109,151,118,146,299,325,294,"-7.6","7.6",,
635,660906,"Pérez, Francisco",635,100,0.283,0.134,0.337,0.417,0.349,0.34,0.258,36,127,88.6,18.3,2167,88.4,87.82,66,289,346,-0.6000000000000085,5.9,109,150,118,148,297,319,293,"-7.9","7.9",,
634,650959,"Diplán, Marcos",634,100,0.202,0.178,0.217,0.38,0.302,0.321,0.225,26,129,90.1,15.2,2310,89.3,90.31,70,288,346,1,6.95,111,156,122,148,294,325,295,"-4.5","4.5",,
632,502165,"Carpenter, Drew",632,100,0.319,0.296,0.366,0.615,0.432,,,43,135,,,,87.4,,67,282,343,,,,,,,,,,"-11.5","11.5",,
630,434590,"Bazardo, Yorman",630,100,0.317,0.151,0.35,0.468,0.391,,,44,139,,,,88.8,,49,268,358,,,,,,,,,,"-14.5","14.5",,
629,594857,"Hessler, Keith",629,100,0.284,0.234,0.304,0.518,0.372,0.367,0.268,40,141,88.3,15.5,2229,89.6,89.33,53,278,341,-0.29999999999999716,6.1,110,152,118,146,295,317,297,"-4.5","4.5",,
629,461836,"Lambert, Chris",629,100,0.347,0.238,0.377,0.585,0.425,,,51,147,,,,85.2,,64,286,339,,,,,,,,,,"-18.8","18.8",,
626,650668,"Mejía, Humberto",626,100,0.331,0.346,0.378,0.676,0.442,0.393,0.299,45,136,90.2,16.7,2179,88.3,87.76,67,313,313,-0.5,5.99,110,153,120,149,295,322,295,"-12.4","12.4",,
626,519145,"Poreda, Aaron",626,100,0.296,0.126,0.38,0.422,0.365,,,40,135,,,,91.6,,67,279,339,,,,,,,,,,"-6.1","6.1",,
624,543193,"Gagnon, Drew",624,100,0.316,0.29,0.308,0.606,0.41,0.38,0.284,49,155,87.8,14.6,2030,87.3,87.25,69,309,315,-0.09999999999999432,6.34,113,152,113,148,301,321,296,"-18.9","18.9",,
623,136727,"Nunez, Vladimir",623,100,0.266,0.141,0.308,0.406,0.332,,,34,128,,,,86,,58,273,328,,,,,,,,,,"-0.5","0.5",,
623,547348,"Lee, C.C.",623,100,0.284,0.149,0.347,0.433,0.352,0.392,0.306,38,134,77,6.5,2325,89.4,90.79,58,269,350,1.3999999999999915,6.08,110,149,115,146,292,300,287,"-1.8","1.8",,
